1, plains, minecraft:plains, MONSTER, minecraft:spider, 80, 4, 4
1752, forest, terralith:cloud_forest, MONSTER, minecraft:witch, 5, 1, 1
1753, forest, terralith:cloud_forest, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
1754, forest, terralith:cloud_forest, MONSTER, creeperoverhaul:hills_creeper, 75, 2, 2
1755, forest, terralith:cloud_forest, CREATURE, minecraft:pig, 10, 8, 8
1756, forest, terralith:cloud_forest, CREATURE, minecraft:chicken, 10, 8, 8
1757, forest, terralith:cloud_forest, CREATURE, minecraft:wolf, 8, 4, 4
1758, forest, terralith:cloud_forest, CREATURE, minecraft:rabbit, 5, 2, 3
1759, forest, terralith:cloud_forest, CREATURE, minecraft:fox, 8, 2, 4
1760, forest, terralith:cloud_forest, CREATURE, finsandtails:siderol_whiskered_snail, 5, 1, 2
1761, forest, terralith:cloud_forest, CREATURE, finsandtails:flatback_leaf_snail, 6, 1, 2
1762, forest, terralith:cloud_forest, CREATURE, finsandtails:wherble, 5, 2, 6
1763, forest, terralith:cloud_forest, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
1764, forest, terralith:cloud_forest, CREATURE, crittersandcompanions:ferret, 5, 2, 3
1765, forest, terralith:cloud_forest, CREATURE, balloonbox:balloon, 5, 1, 1
1766, forest, terralith:cloud_forest, CREATURE, ars_nouveau:drygmy, 5, 1, 2
1767, forest, terralith:cloud_forest, CREATURE, environmental:yak, 8, 2, 4
1768, forest, terralith:cloud_forest, CREATURE, environmental:deer, 16, 4, 4
1769, forest, terralith:cloud_forest, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1770, forest, terralith:cloud_forest, CREATURE, hexerei:crow, 20, 2, 5
1771, forest, terralith:cloud_forest, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
1772, forest, terralith:cloud_forest, CREATURE, friendsandfoes:moobloom, 32, 2, 4
1773, forest, terralith:cloud_forest, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1774, forest, terralith:cloud_forest, AMBIENT, minecraft:bat, 10, 8, 8
1775, forest, terralith:cloud_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1776, none, terralith:sakura_valley, MONSTER, minecraft:spider, 80, 4, 4
1777, none, terralith:sakura_valley, MONSTER, minecraft:zombie, 80, 4, 4
1778, none, terralith:sakura_valley, MONSTER, minecraft:zombie_villager, 5, 1, 1
1779, none, terralith:sakura_valley, MONSTER, minecraft:skeleton, 80, 4, 4
1780, none, terralith:sakura_valley, MONSTER, minecraft:creeper, 80, 4, 4
1781, none, terralith:sakura_valley, MONSTER, minecraft:slime, 80, 4, 4
1782, none, terralith:sakura_valley, MONSTER, minecraft:enderman, 5, 1, 4
1783, none, terralith:sakura_valley, MONSTER, minecraft:witch, 5, 1, 1
1784, none, terralith:sakura_valley, CREATURE, minecraft:rabbit, 5, 2, 3
1785, none, terralith:sakura_valley, CREATURE, ars_nouveau:drygmy, 5, 1, 2
1786, none, terralith:sakura_valley, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1787, none, terralith:sakura_valley, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
1788, none, terralith:sakura_valley, CREATURE, friendsandfoes:moobloom, 32, 2, 4
1789, none, terralith:sakura_valley, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1790, none, terralith:sakura_valley, AMBIENT, minecraft:bat, 10, 8, 8
1791, none, terralith:sakura_valley, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1792, none, terralith:stony_spires, MONSTER, minecraft:spider, 80, 4, 4
1793, none, terralith:stony_spires, MONSTER, minecraft:zombie, 80, 4, 4
1794, none, terralith:stony_spires, MONSTER, minecraft:zombie_villager, 5, 1, 1
1795, none, terralith:stony_spires, MONSTER, minecraft:skeleton, 80, 4, 4
1796, none, terralith:stony_spires, MONSTER, minecraft:creeper, 80, 4, 4
1797, none, terralith:stony_spires, MONSTER, minecraft:slime, 80, 4, 4
1798, none, terralith:stony_spires, MONSTER, minecraft:enderman, 5, 1, 4
1799, none, terralith:stony_spires, MONSTER, minecraft:witch, 5, 1, 1
1800, none, terralith:stony_spires, CREATURE, ars_nouveau:drygmy, 5, 1, 2
1801, none, terralith:stony_spires, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1802, none, terralith:stony_spires, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
1803, none, terralith:stony_spires, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1804, none, terralith:stony_spires, AMBIENT, minecraft:bat, 10, 8, 8
1805, none, terralith:stony_spires, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1806, none, terralith:wintry_lowlands, MONSTER, minecraft:spider, 80, 4, 4
1807, none, terralith:wintry_lowlands, MONSTER, minecraft:zombie, 80, 4, 4
1808, none, terralith:wintry_lowlands, MONSTER, minecraft:zombie_villager, 5, 1, 1
1809, none, terralith:wintry_lowlands, MONSTER, minecraft:skeleton, 80, 4, 4
1810, none, terralith:wintry_lowlands, MONSTER, minecraft:slime, 80, 4, 4
1811, none, terralith:wintry_lowlands, MONSTER, minecraft:enderman, 5, 1, 4
1812, none, terralith:wintry_lowlands, MONSTER, minecraft:witch, 5, 1, 1
1813, none, terralith:wintry_lowlands, MONSTER, creeperoverhaul:snowy_creeper, 75, 2, 2
1814, none, terralith:wintry_lowlands, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
1815, none, terralith:wintry_lowlands, CREATURE, minecraft:wolf, 8, 4, 4
1816, none, terralith:wintry_lowlands, CREATURE, minecraft:rabbit, 8, 2, 3
1817, none, terralith:wintry_lowlands, CREATURE, minecraft:fox, 8, 2, 4
1818, none, terralith:wintry_lowlands, CREATURE, finsandtails:wherble, 5, 2, 6
1819, none, terralith:wintry_lowlands, CREATURE, ars_nouveau:drygmy, 5, 1, 2
1820, none, terralith:wintry_lowlands, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1821, none, terralith:wintry_lowlands, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
1822, none, terralith:wintry_lowlands, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1823, none, terralith:wintry_lowlands, AMBIENT, minecraft:bat, 10, 8, 8
1824, none, terralith:wintry_lowlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1825, plains, terralith:steppe, MONSTER, minecraft:spider, 80, 4, 4
1826, plains, terralith:steppe, MONSTER, minecraft:zombie, 80, 4, 4
1827, plains, terralith:steppe, MONSTER, minecraft:zombie_villager, 5, 1, 1
1828, plains, terralith:steppe, MONSTER, minecraft:skeleton, 80, 4, 4
1829, plains, terralith:steppe, MONSTER, minecraft:creeper, 80, 4, 4
1830, plains, terralith:steppe, MONSTER, minecraft:slime, 80, 4, 4
1831, plains, terralith:steppe, MONSTER, minecraft:enderman, 5, 1, 4
1832, plains, terralith:steppe, MONSTER, minecraft:witch, 5, 1, 1
1833, plains, terralith:steppe, CREATURE, minecraft:horse, 5, 2, 6
1834, plains, terralith:steppe, CREATURE, minecraft:donkey, 5, 1, 3
1835, plains, terralith:steppe, CREATURE, ars_nouveau:drygmy, 5, 1, 2
1836, plains, terralith:steppe, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1837, plains, terralith:steppe, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
1838, plains, terralith:steppe, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1839, plains, terralith:steppe, AMBIENT, minecraft:bat, 10, 8, 8
1840, plains, terralith:steppe, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1841, nether, incendium:quartz_flats, MONSTER, minecraft:ghast, 80, 8, 8
1842, nether, incendium:quartz_flats, MONSTER, minecraft:skeleton, 80, 1, 5
1843, nether, incendium:quartz_flats, MONSTER, minecraft:zombified_piglin, 5, 1, 4
1844, nether, incendium:quartz_flats, CREATURE, minecraft:strider, 60, 1, 2
1845, nether, incendium:quartz_flats, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
1846, nether, incendium:quartz_flats, WATER_AMBIENT, netherdepthsupgrade:bonefish, 8, 1, 5
1847, nether, incendium:quartz_flats, WATER_AMBIENT, netherdepthsupgrade:fortressgrouper, 5, 1, 2
1848, nether, incendium:toxic_heap, MONSTER, minecraft:phantom, 10, 1, 1
1849, nether, incendium:toxic_heap, MONSTER, minecraft:magma_cube, 80, 1, 3
1850, nether, incendium:toxic_heap, MONSTER, minecraft:zombified_piglin, 5, 1, 4
1851, nether, incendium:toxic_heap, MONSTER, minecraft:ghast, 5, 4, 4
1852, nether, incendium:toxic_heap, CREATURE, minecraft:strider, 60, 1, 2
1853, nether, incendium:toxic_heap, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
1854, nether, incendium:toxic_heap, WATER_AMBIENT, netherdepthsupgrade:bonefish, 8, 1, 5
1855, nether, incendium:toxic_heap, WATER_AMBIENT, netherdepthsupgrade:fortressgrouper, 5, 1, 2
1856, extreme_hills, terralith:volcanic_peaks, MONSTER, minecraft:spider, 80, 4, 4
1857, extreme_hills, terralith:volcanic_peaks, MONSTER, minecraft:zombie, 80, 4, 4
1858, extreme_hills, terralith:volcanic_peaks, MONSTER, minecraft:zombie_villager, 5, 1, 1
1859, extreme_hills, terralith:volcanic_peaks, MONSTER, minecraft:skeleton, 80, 4, 4
1860, extreme_hills, terralith:volcanic_peaks, MONSTER, minecraft:creeper, 80, 4, 4
1861, extreme_hills, terralith:volcanic_peaks, MONSTER, minecraft:slime, 80, 4, 4
1862, extreme_hills, terralith:volcanic_peaks, MONSTER, minecraft:enderman, 5, 1, 4
1863, extreme_hills, terralith:volcanic_peaks, MONSTER, minecraft:witch, 5, 1, 1
1864, extreme_hills, terralith:volcanic_peaks, CREATURE, balloonbox:balloon, 5, 1, 1
1865, extreme_hills, terralith:volcanic_peaks, CREATURE, ars_nouveau:drygmy, 5, 1, 2
1866, extreme_hills, terralith:volcanic_peaks, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1867, extreme_hills, terralith:volcanic_peaks, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
1868, extreme_hills, terralith:volcanic_peaks, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1869, extreme_hills, terralith:volcanic_peaks, AMBIENT, minecraft:bat, 10, 8, 8
1870, extreme_hills, terralith:volcanic_peaks, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1871, none, terralith:gravel_desert, MONSTER, minecraft:spider, 80, 4, 4
1872, none, terralith:gravel_desert, MONSTER, minecraft:zombie, 80, 4, 4
1873, none, terralith:gravel_desert, MONSTER, minecraft:zombie_villager, 5, 1, 1
1874, none, terralith:gravel_desert, MONSTER, minecraft:skeleton, 20, 4, 4
1875, none, terralith:gravel_desert, MONSTER, minecraft:slime, 80, 4, 4
1876, none, terralith:gravel_desert, MONSTER, minecraft:enderman, 5, 1, 4
1877, none, terralith:gravel_desert, MONSTER, minecraft:witch, 5, 1, 1
1878, none, terralith:gravel_desert, MONSTER, minecraft:stray, 80, 4, 4
1879, none, terralith:gravel_desert, MONSTER, creeperoverhaul:snowy_creeper, 75, 2, 2
1880, none, terralith:gravel_desert, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
1881, none, terralith:gravel_desert, CREATURE, minecraft:rabbit, 10, 2, 3
1882, none, terralith:gravel_desert, CREATURE, minecraft:polar_bear, 5, 1, 2
1883, none, terralith:gravel_desert, CREATURE, finsandtails:wherble, 5, 2, 6
1884, none, terralith:gravel_desert, CREATURE, ars_nouveau:drygmy, 5, 1, 2
1885, none, terralith:gravel_desert, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1886, none, terralith:gravel_desert, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
1887, none, terralith:gravel_desert, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1888, none, terralith:gravel_desert, AMBIENT, minecraft:bat, 10, 8, 8
1889, none, terralith:gravel_desert, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1890, taiga, terralith:wintry_forest, MONSTER, minecraft:spider, 80, 4, 4
1891, taiga, terralith:wintry_forest, MONSTER, minecraft:zombie, 80, 4, 4
1892, taiga, terralith:wintry_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
1893, taiga, terralith:wintry_forest, MONSTER, minecraft:skeleton, 80, 4, 4
1894, taiga, terralith:wintry_forest, MONSTER, minecraft:slime, 80, 4, 4
1895, taiga, terralith:wintry_forest, MONSTER, minecraft:enderman, 5, 1, 4
1896, taiga, terralith:wintry_forest, MONSTER, minecraft:witch, 5, 1, 1
1897, taiga, terralith:wintry_forest, MONSTER, creeperoverhaul:snowy_creeper, 75, 2, 2
1898, taiga, terralith:wintry_forest, MONSTER, creeperoverhaul:spruce_creeper, 75, 2, 2
1899, taiga, terralith:wintry_forest, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
1900, taiga, terralith:wintry_forest, CREATURE, minecraft:wolf, 8, 4, 4
1901, taiga, terralith:wintry_forest, CREATURE, minecraft:rabbit, 8, 2, 3
1902, taiga, terralith:wintry_forest, CREATURE, minecraft:fox, 8, 2, 4
1903, taiga, terralith:wintry_forest, CREATURE, finsandtails:wherble, 5, 2, 6
1904, taiga, terralith:wintry_forest, CREATURE, balloonbox:balloon, 5, 1, 1
1905, taiga, terralith:wintry_forest, CREATURE, ars_nouveau:drygmy, 5, 1, 2
1906, taiga, terralith:wintry_forest, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1907, taiga, terralith:wintry_forest, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
1908, taiga, terralith:wintry_forest, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1909, taiga, terralith:wintry_forest, AMBIENT, minecraft:bat, 10, 8, 8
1910, taiga, terralith:wintry_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1911, none, terralith:desert_canyon, MONSTER, minecraft:spider, 80, 4, 4
1912, none, terralith:desert_canyon, MONSTER, minecraft:zombie, 19, 4, 4
1913, none, terralith:desert_canyon, MONSTER, minecraft:zombie_villager, 5, 1, 1
1914, none, terralith:desert_canyon, MONSTER, minecraft:skeleton, 80, 4, 4
1915, none, terralith:desert_canyon, MONSTER, minecraft:creeper, 80, 4, 4
1916, none, terralith:desert_canyon, MONSTER, minecraft:slime, 80, 4, 4
1917, none, terralith:desert_canyon, MONSTER, minecraft:enderman, 5, 1, 4
1918, none, terralith:desert_canyon, MONSTER, minecraft:witch, 5, 1, 1
1919, none, terralith:desert_canyon, MONSTER, minecraft:husk, 80, 4, 4
1920, none, terralith:desert_canyon, CREATURE, minecraft:rabbit, 5, 2, 3
1921, none, terralith:desert_canyon, CREATURE, friendsandfoes:mauler, 8, 1, 1
1922, none, terralith:desert_canyon, CREATURE, ars_nouveau:drygmy, 5, 1, 2
1923, none, terralith:desert_canyon, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1924, none, terralith:desert_canyon, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
1925, none, terralith:desert_canyon, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1926, none, terralith:desert_canyon, AMBIENT, minecraft:bat, 10, 8, 8
1927, none, terralith:desert_canyon, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1928, none, terralith:lavender_valley, MONSTER, minecraft:spider, 80, 4, 4
1929, none, terralith:lavender_valley, MONSTER, minecraft:zombie, 80, 4, 4
1930, none, terralith:lavender_valley, MONSTER, minecraft:zombie_villager, 5, 1, 1
1931, none, terralith:lavender_valley, MONSTER, minecraft:skeleton, 80, 4, 4
1932, none, terralith:lavender_valley, MONSTER, minecraft:creeper, 80, 4, 4
1933, none, terralith:lavender_valley, MONSTER, minecraft:slime, 80, 4, 4
1934, none, terralith:lavender_valley, MONSTER, minecraft:enderman, 5, 1, 4
1935, none, terralith:lavender_valley, MONSTER, minecraft:witch, 5, 1, 1
1936, none, terralith:lavender_valley, CREATURE, minecraft:rabbit, 5, 2, 3
1937, none, terralith:lavender_valley, CREATURE, ars_nouveau:drygmy, 5, 1, 2
1938, none, terralith:lavender_valley, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1939, none, terralith:lavender_valley, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
1940, none, terralith:lavender_valley, CREATURE, friendsandfoes:moobloom, 32, 2, 4
1941, none, terralith:lavender_valley, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1942, none, terralith:lavender_valley, AMBIENT, minecraft:bat, 10, 8, 8
1943, none, terralith:lavender_valley, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1944, extreme_hills, terralith:rocky_mountains, MONSTER, minecraft:spider, 80, 4, 4
1945, extreme_hills, terralith:rocky_mountains, MONSTER, minecraft:zombie, 80, 4, 4
1946, extreme_hills, terralith:rocky_mountains, MONSTER, minecraft:zombie_villager, 5, 1, 1
1947, extreme_hills, terralith:rocky_mountains, MONSTER, minecraft:skeleton, 80, 4, 4
1948, extreme_hills, terralith:rocky_mountains, MONSTER, minecraft:slime, 80, 4, 4
1949, extreme_hills, terralith:rocky_mountains, MONSTER, minecraft:enderman, 5, 1, 4
1950, extreme_hills, terralith:rocky_mountains, MONSTER, minecraft:witch, 5, 1, 1
1951, extreme_hills, terralith:rocky_mountains, MONSTER, creeperoverhaul:snowy_creeper, 75, 2, 2
1952, extreme_hills, terralith:rocky_mountains, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
1953, extreme_hills, terralith:rocky_mountains, CREATURE, finsandtails:wherble, 5, 2, 6
1954, extreme_hills, terralith:rocky_mountains, CREATURE, balloonbox:balloon, 5, 1, 1
1955, extreme_hills, terralith:rocky_mountains, CREATURE, ars_nouveau:drygmy, 5, 1, 2
1956, extreme_hills, terralith:rocky_mountains, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1957, extreme_hills, terralith:rocky_mountains, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
1958, extreme_hills, terralith:rocky_mountains, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1959, extreme_hills, terralith:rocky_mountains, AMBIENT, minecraft:bat, 10, 8, 8
1960, extreme_hills, terralith:rocky_mountains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1961, forest, terralith:alpine_grove, MONSTER, minecraft:spider, 80, 4, 4
1962, forest, terralith:alpine_grove, MONSTER, minecraft:zombie, 80, 4, 4
1963, forest, terralith:alpine_grove, MONSTER, minecraft:zombie_villager, 5, 1, 1
1964, forest, terralith:alpine_grove, MONSTER, minecraft:skeleton, 80, 4, 4
1965, forest, terralith:alpine_grove, MONSTER, minecraft:slime, 80, 4, 4
1966, forest, terralith:alpine_grove, MONSTER, minecraft:enderman, 5, 1, 4
1967, forest, terralith:alpine_grove, MONSTER, minecraft:witch, 5, 1, 1
1968, forest, terralith:alpine_grove, MONSTER, creeperoverhaul:snowy_creeper, 75, 2, 2
1969, forest, terralith:alpine_grove, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
1970, forest, terralith:alpine_grove, CREATURE, minecraft:pig, 10, 8, 8
1971, forest, terralith:alpine_grove, CREATURE, minecraft:chicken, 10, 8, 8
1972, forest, terralith:alpine_grove, CREATURE, minecraft:wolf, 8, 4, 4
1973, forest, terralith:alpine_grove, CREATURE, minecraft:rabbit, 5, 2, 3
1974, forest, terralith:alpine_grove, CREATURE, minecraft:fox, 8, 2, 4
1975, forest, terralith:alpine_grove, CREATURE, finsandtails:flatback_leaf_snail, 6, 1, 2
1976, forest, terralith:alpine_grove, CREATURE, finsandtails:wherble, 5, 2, 6
1977, forest, terralith:alpine_grove, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
1978, forest, terralith:alpine_grove, CREATURE, crittersandcompanions:ferret, 5, 2, 3
1979, forest, terralith:alpine_grove, CREATURE, balloonbox:balloon, 5, 1, 1
1980, forest, terralith:alpine_grove, CREATURE, ars_nouveau:drygmy, 5, 1, 2
1981, forest, terralith:alpine_grove, CREATURE, environmental:deer, 16, 4, 4
1982, forest, terralith:alpine_grove, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1983, forest, terralith:alpine_grove, CREATURE, hexerei:crow, 20, 2, 5
1984, forest, terralith:alpine_grove, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
1985, forest, terralith:alpine_grove, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
1986, forest, terralith:alpine_grove, AMBIENT, minecraft:bat, 10, 8, 8
1987, forest, terralith:alpine_grove, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1988, none, terralith:warped_mesa, MONSTER, minecraft:spider, 70, 4, 4
1989, none, terralith:warped_mesa, MONSTER, minecraft:zombie, 70, 4, 4
1990, none, terralith:warped_mesa, MONSTER, minecraft:zombie_villager, 5, 1, 1
1991, none, terralith:warped_mesa, MONSTER, minecraft:skeleton, 70, 4, 4
1992, none, terralith:warped_mesa, MONSTER, minecraft:creeper, 70, 4, 4
1993, none, terralith:warped_mesa, MONSTER, minecraft:slime, 80, 4, 4
1994, none, terralith:warped_mesa, MONSTER, minecraft:enderman, 5, 1, 3
1995, none, terralith:warped_mesa, MONSTER, minecraft:witch, 5, 1, 1
1996, none, terralith:warped_mesa, CREATURE, friendsandfoes:mauler, 16, 1, 1
1997, none, terralith:warped_mesa, CREATURE, ars_nouveau:drygmy, 5, 1, 2
1998, none, terralith:warped_mesa, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
1999, none, terralith:warped_mesa, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
2000, none, terralith:warped_mesa, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2001, none, terralith:warped_mesa, AMBIENT, minecraft:bat, 10, 8, 8
2002, none, terralith:warped_mesa, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2003, none, terralith:yosemite_cliffs, MONSTER, minecraft:spider, 80, 4, 4
2004, none, terralith:yosemite_cliffs, MONSTER, minecraft:zombie, 80, 4, 4
2005, none, terralith:yosemite_cliffs, MONSTER, minecraft:zombie_villager, 5, 1, 1
2006, none, terralith:yosemite_cliffs, MONSTER, minecraft:skeleton, 80, 4, 4
2007, none, terralith:yosemite_cliffs, MONSTER, minecraft:creeper, 80, 4, 4
2008, none, terralith:yosemite_cliffs, MONSTER, minecraft:slime, 80, 4, 4
2009, none, terralith:yosemite_cliffs, MONSTER, minecraft:enderman, 5, 1, 4
