1, plains, minecraft:plains, MONSTER, minecraft:spider, 80, 4, 4
2001, extreme_hills, terralith:caldera, CREATURE, minecraft:wolf, 8, 4, 4
2002, extreme_hills, terralith:caldera, CREATURE, minecraft:rabbit, 5, 2, 3
2003, extreme_hills, terralith:caldera, CREATURE, minecraft:fox, 8, 2, 4
2004, extreme_hills, terralith:caldera, CREATURE, finsandtails:wherble, 5, 2, 6
2005, extreme_hills, terralith:caldera, CREATURE, balloonbox:balloon, 5, 1, 1
2006, extreme_hills, terralith:caldera, CREATURE, ars_nouveau:drygmy, 5, 1, 2
2007, extreme_hills, terralith:caldera, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2008, extreme_hills, terralith:caldera, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
2009, extreme_hills, terralith:caldera, CREATURE, feywild:winter_pixie, 5, 1, 1
2010, extreme_hills, terralith:caldera, CREATURE, feywild:autumn_pixie, 5, 1, 1
2011, extreme_hills, terralith:caldera, CREATURE, feywild:spring_pixie, 5, 1, 1
2012, extreme_hills, terralith:caldera, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2013, extreme_hills, terralith:caldera, AMBIENT, minecraft:bat, 10, 8, 8
2014, extreme_hills, terralith:caldera, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2015, badlands, terralith:bryce_canyon, MONSTER, minecraft:spider, 80, 4, 4
2016, badlands, terralith:bryce_canyon, MONSTER, minecraft:zombie, 80, 4, 4
2017, badlands, terralith:bryce_canyon, MONSTER, minecraft:zombie_villager, 5, 1, 1
2018, badlands, terralith:bryce_canyon, MONSTER, minecraft:skeleton, 80, 4, 4
2019, badlands, terralith:bryce_canyon, MONSTER, minecraft:slime, 80, 4, 4
2020, badlands, terralith:bryce_canyon, MONSTER, minecraft:enderman, 5, 1, 4
2021, badlands, terralith:bryce_canyon, MONSTER, minecraft:witch, 5, 1, 1
2022, badlands, terralith:bryce_canyon, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
2023, badlands, terralith:bryce_canyon, MONSTER, creeperoverhaul:badlands_creeper, 75, 2, 2
2024, badlands, terralith:bryce_canyon, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
2025, badlands, terralith:bryce_canyon, CREATURE, friendsandfoes:mauler, 16, 1, 1
2026, badlands, terralith:bryce_canyon, CREATURE, balloonbox:balloon, 5, 1, 1
2027, badlands, terralith:bryce_canyon, CREATURE, ars_nouveau:drygmy, 5, 1, 2
2028, badlands, terralith:bryce_canyon, CREATURE, feywild:summer_pixie, 5, 1, 1
2029, badlands, terralith:bryce_canyon, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2030, badlands, terralith:bryce_canyon, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
2031, badlands, terralith:bryce_canyon, CREATURE, feywild:autumn_pixie, 5, 1, 1
2032, badlands, terralith:bryce_canyon, CREATURE, feywild:spring_pixie, 5, 1, 1
2033, badlands, terralith:bryce_canyon, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2034, badlands, terralith:bryce_canyon, AMBIENT, minecraft:bat, 10, 8, 8
2035, badlands, terralith:bryce_canyon, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2036, none, terralith:glacial_chasm, MONSTER, minecraft:spider, 80, 4, 4
2037, none, terralith:glacial_chasm, MONSTER, minecraft:zombie, 80, 4, 4
2038, none, terralith:glacial_chasm, MONSTER, minecraft:zombie_villager, 5, 1, 1
2039, none, terralith:glacial_chasm, MONSTER, minecraft:skeleton, 20, 4, 4
2040, none, terralith:glacial_chasm, MONSTER, minecraft:creeper, 80, 4, 4
2041, none, terralith:glacial_chasm, MONSTER, minecraft:slime, 80, 4, 4
2042, none, terralith:glacial_chasm, MONSTER, minecraft:enderman, 5, 1, 4
2043, none, terralith:glacial_chasm, MONSTER, minecraft:witch, 5, 1, 1
2044, none, terralith:glacial_chasm, MONSTER, minecraft:stray, 80, 4, 4
2045, none, terralith:glacial_chasm, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
2046, none, terralith:glacial_chasm, CREATURE, minecraft:rabbit, 10, 2, 3
2047, none, terralith:glacial_chasm, CREATURE, minecraft:polar_bear, 5, 1, 2
2048, none, terralith:glacial_chasm, CREATURE, finsandtails:wherble, 5, 2, 6
2049, none, terralith:glacial_chasm, CREATURE, ars_nouveau:drygmy, 5, 1, 2
2050, none, terralith:glacial_chasm, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2051, none, terralith:glacial_chasm, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
2052, none, terralith:glacial_chasm, CREATURE, feywild:winter_pixie, 5, 1, 1
2053, none, terralith:glacial_chasm, CREATURE, feywild:autumn_pixie, 5, 1, 1
2054, none, terralith:glacial_chasm, CREATURE, feywild:spring_pixie, 5, 1, 1
2055, none, terralith:glacial_chasm, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2056, none, terralith:glacial_chasm, AMBIENT, minecraft:bat, 10, 8, 8
2057, none, terralith:glacial_chasm, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2058, none, terralith:snowy_maple_forest, MONSTER, minecraft:spider, 80, 4, 4
2059, none, terralith:snowy_maple_forest, MONSTER, minecraft:zombie, 80, 4, 4
2060, none, terralith:snowy_maple_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
2061, none, terralith:snowy_maple_forest, MONSTER, minecraft:skeleton, 80, 4, 4
2062, none, terralith:snowy_maple_forest, MONSTER, minecraft:slime, 80, 4, 4
2063, none, terralith:snowy_maple_forest, MONSTER, minecraft:enderman, 5, 1, 4
2064, none, terralith:snowy_maple_forest, MONSTER, minecraft:witch, 5, 1, 1
2065, none, terralith:snowy_maple_forest, MONSTER, creeperoverhaul:snowy_creeper, 75, 2, 2
2066, none, terralith:snowy_maple_forest, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
2067, none, terralith:snowy_maple_forest, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
2068, none, terralith:snowy_maple_forest, CREATURE, minecraft:horse, 5, 2, 6
2069, none, terralith:snowy_maple_forest, CREATURE, minecraft:donkey, 5, 1, 3
2070, none, terralith:snowy_maple_forest, CREATURE, finsandtails:wherble, 5, 2, 6
2071, none, terralith:snowy_maple_forest, CREATURE, ars_nouveau:drygmy, 5, 1, 2
2072, none, terralith:snowy_maple_forest, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2073, none, terralith:snowy_maple_forest, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
2074, none, terralith:snowy_maple_forest, CREATURE, feywild:winter_pixie, 5, 1, 1
2075, none, terralith:snowy_maple_forest, CREATURE, feywild:autumn_pixie, 5, 1, 1
2076, none, terralith:snowy_maple_forest, CREATURE, feywild:spring_pixie, 5, 1, 1
2077, none, terralith:snowy_maple_forest, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2078, none, terralith:snowy_maple_forest, AMBIENT, minecraft:bat, 10, 8, 8
2079, none, terralith:snowy_maple_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2080, nether, incendium:withered_forest, MONSTER, minecraft:wither_skeleton, 50, 1, 3
2081, nether, incendium:withered_forest, MONSTER, minecraft:magma_cube, 20, 1, 3
2082, nether, incendium:withered_forest, MONSTER, minecraft:phantom, 6, 1, 2
2083, nether, incendium:withered_forest, MONSTER, minecraft:zombified_piglin, 5, 1, 4
2084, nether, incendium:withered_forest, MONSTER, minecraft:ghast, 3, 4, 4
2085, nether, incendium:withered_forest, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
2086, nether, incendium:withered_forest, WATER_AMBIENT, netherdepthsupgrade:bonefish, 8, 1, 5
2087, nether, incendium:withered_forest, WATER_AMBIENT, netherdepthsupgrade:fortressgrouper, 5, 1, 2
2088, none, nullscape:void_barrens, MONSTER, minecraft:enderman, 5, 4, 4
2089, jungle, terralith:amethyst_canyon, MONSTER, minecraft:spider, 80, 4, 4
2090, jungle, terralith:amethyst_canyon, MONSTER, minecraft:zombie, 80, 4, 4
2091, jungle, terralith:amethyst_canyon, MONSTER, minecraft:zombie_villager, 5, 1, 1
2092, jungle, terralith:amethyst_canyon, MONSTER, minecraft:skeleton, 80, 4, 4
2093, jungle, terralith:amethyst_canyon, MONSTER, minecraft:slime, 80, 4, 4
2094, jungle, terralith:amethyst_canyon, MONSTER, minecraft:enderman, 5, 1, 4
2095, jungle, terralith:amethyst_canyon, MONSTER, minecraft:witch, 5, 1, 1
2096, jungle, terralith:amethyst_canyon, MONSTER, minecraft:ocelot, 5, 1, 3
2097, jungle, terralith:amethyst_canyon, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
2098, jungle, terralith:amethyst_canyon, MONSTER, creeperoverhaul:jungle_creeper, 75, 2, 2
2099, jungle, terralith:amethyst_canyon, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
2100, jungle, terralith:amethyst_canyon, MONSTER, creeperoverhaul:bamboo_creeper, 75, 2, 2
2101, jungle, terralith:amethyst_canyon, CREATURE, minecraft:parrot, 40, 1, 2
2102, jungle, terralith:amethyst_canyon, CREATURE, minecraft:panda, 5, 1, 2
2103, jungle, terralith:amethyst_canyon, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
2104, jungle, terralith:amethyst_canyon, CREATURE, crittersandcompanions:red_panda, 8, 1, 2
2105, jungle, terralith:amethyst_canyon, CREATURE, balloonbox:balloon, 5, 1, 1
2106, jungle, terralith:amethyst_canyon, CREATURE, ars_nouveau:drygmy, 5, 1, 2
2107, jungle, terralith:amethyst_canyon, CREATURE, cnb:lizard, 30, 1, 4
2108, jungle, terralith:amethyst_canyon, CREATURE, feywild:summer_pixie, 5, 1, 1
2109, jungle, terralith:amethyst_canyon, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2110, jungle, terralith:amethyst_canyon, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
2111, jungle, terralith:amethyst_canyon, CREATURE, feywild:autumn_pixie, 5, 1, 1
2112, jungle, terralith:amethyst_canyon, CREATURE, feywild:spring_pixie, 5, 1, 1
2113, jungle, terralith:amethyst_canyon, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2114, jungle, terralith:amethyst_canyon, AMBIENT, minecraft:bat, 10, 8, 8
2115, jungle, terralith:amethyst_canyon, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2116, jungle, terralith:amethyst_canyon, WATER_AMBIENT, finsandtails:pea_wee, 5, 1, 3
2117, jungle, terralith:amethyst_canyon, WATER_AMBIENT, finsandtails:vibra_wee, 5, 2, 5
2118, none, terralith:cave/ice_caves, MONSTER, minecraft:spider, 80, 4, 4
2119, none, terralith:cave/ice_caves, MONSTER, minecraft:zombie, 80, 4, 4
2120, none, terralith:cave/ice_caves, MONSTER, minecraft:zombie_villager, 5, 1, 1
2121, none, terralith:cave/ice_caves, MONSTER, minecraft:skeleton, 80, 4, 4
2122, none, terralith:cave/ice_caves, MONSTER, minecraft:creeper, 80, 4, 4
2123, none, terralith:cave/ice_caves, MONSTER, minecraft:slime, 80, 4, 4
2124, none, terralith:cave/ice_caves, MONSTER, minecraft:enderman, 5, 1, 4
2125, none, terralith:cave/ice_caves, MONSTER, minecraft:witch, 5, 1, 1
2126, none, terralith:cave/ice_caves, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
2127, none, terralith:cave/ice_caves, CREATURE, finsandtails:wherble, 5, 2, 6
2128, none, terralith:cave/ice_caves, CREATURE, ars_nouveau:drygmy, 5, 1, 2
2129, none, terralith:cave/ice_caves, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2130, none, terralith:cave/ice_caves, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
2131, none, terralith:cave/ice_caves, CREATURE, feywild:winter_pixie, 5, 1, 1
2132, none, terralith:cave/ice_caves, CREATURE, feywild:autumn_pixie, 5, 1, 1
2133, none, terralith:cave/ice_caves, CREATURE, feywild:spring_pixie, 5, 1, 1
2134, none, terralith:cave/ice_caves, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2135, none, terralith:cave/ice_caves, AMBIENT, minecraft:bat, 10, 8, 8
2136, none, terralith:cave/ice_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2137, none, terralith:cave/granite_caves, MONSTER, minecraft:spider, 80, 4, 4
2138, none, terralith:cave/granite_caves, MONSTER, minecraft:zombie, 80, 4, 4
2139, none, terralith:cave/granite_caves, MONSTER, minecraft:zombie_villager, 5, 1, 1
2140, none, terralith:cave/granite_caves, MONSTER, minecraft:skeleton, 80, 4, 4
2141, none, terralith:cave/granite_caves, MONSTER, minecraft:creeper, 80, 4, 4
2142, none, terralith:cave/granite_caves, MONSTER, minecraft:slime, 80, 4, 4
2143, none, terralith:cave/granite_caves, MONSTER, minecraft:enderman, 5, 1, 4
2144, none, terralith:cave/granite_caves, MONSTER, minecraft:witch, 5, 1, 1
2145, none, terralith:cave/granite_caves, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
2146, none, terralith:cave/granite_caves, CREATURE, ars_nouveau:drygmy, 5, 1, 2
2147, none, terralith:cave/granite_caves, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2148, none, terralith:cave/granite_caves, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
2149, none, terralith:cave/granite_caves, CREATURE, feywild:autumn_pixie, 5, 1, 1
2150, none, terralith:cave/granite_caves, CREATURE, feywild:spring_pixie, 5, 1, 1
2151, none, terralith:cave/granite_caves, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2152, none, terralith:cave/granite_caves, AMBIENT, minecraft:bat, 10, 8, 8
2153, none, terralith:cave/granite_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2154, swamp, terralith:orchid_swamp, MONSTER, minecraft:spider, 80, 4, 4
2155, swamp, terralith:orchid_swamp, MONSTER, minecraft:zombie, 80, 4, 4
2156, swamp, terralith:orchid_swamp, MONSTER, minecraft:zombie_villager, 5, 1, 1
2157, swamp, terralith:orchid_swamp, MONSTER, minecraft:skeleton, 80, 4, 4
2158, swamp, terralith:orchid_swamp, MONSTER, minecraft:slime, 80, 4, 4
2159, swamp, terralith:orchid_swamp, MONSTER, minecraft:enderman, 5, 1, 4
2160, swamp, terralith:orchid_swamp, MONSTER, minecraft:witch, 5, 1, 1
2161, swamp, terralith:orchid_swamp, MONSTER, minecraft:slime, 5, 1, 1
2162, swamp, terralith:orchid_swamp, MONSTER, creeperoverhaul:swamp_creeper, 75, 2, 2
2163, swamp, terralith:orchid_swamp, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
2164, swamp, terralith:orchid_swamp, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
2165, swamp, terralith:orchid_swamp, CREATURE, minecraft:frog, 25, 2, 5
2166, swamp, terralith:orchid_swamp, CREATURE, finsandtails:mudhorse, 5, 2, 3
2167, swamp, terralith:orchid_swamp, CREATURE, environmental:duck, 10, 3, 4
2168, swamp, terralith:orchid_swamp, CREATURE, ars_nouveau:drygmy, 5, 1, 2
2169, swamp, terralith:orchid_swamp, CREATURE, feywild:summer_pixie, 5, 1, 1
2170, swamp, terralith:orchid_swamp, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2171, swamp, terralith:orchid_swamp, CREATURE, environmental:slabfish, 16, 2, 4
2172, swamp, terralith:orchid_swamp, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
2173, swamp, terralith:orchid_swamp, CREATURE, feywild:autumn_pixie, 5, 1, 1
2174, swamp, terralith:orchid_swamp, CREATURE, feywild:spring_pixie, 5, 1, 1
2175, swamp, terralith:orchid_swamp, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2176, swamp, terralith:orchid_swamp, AMBIENT, minecraft:bat, 10, 8, 8
2177, swamp, terralith:orchid_swamp, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2178, swamp, terralith:orchid_swamp, WATER_AMBIENT, finsandtails:swamp_mucker, 5, 2, 4
2179, swamp, terralith:orchid_swamp, WATER_AMBIENT, finsandtails:flatback_sucker, 5, 1, 1
2180, none, terralith:siberian_grove, MONSTER, minecraft:spider, 80, 4, 4
2181, none, terralith:siberian_grove, MONSTER, minecraft:zombie, 80, 4, 4
2182, none, terralith:siberian_grove, MONSTER, minecraft:zombie_villager, 5, 1, 1
2183, none, terralith:siberian_grove, MONSTER, minecraft:skeleton, 80, 4, 4
2184, none, terralith:siberian_grove, MONSTER, minecraft:slime, 80, 4, 4
2185, none, terralith:siberian_grove, MONSTER, minecraft:enderman, 5, 1, 4
2186, none, terralith:siberian_grove, MONSTER, minecraft:witch, 5, 1, 1
2187, none, terralith:siberian_grove, MONSTER, creeperoverhaul:snowy_creeper, 75, 2, 2
2188, none, terralith:siberian_grove, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
2189, none, terralith:siberian_grove, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
2190, none, terralith:siberian_grove, CREATURE, minecraft:wolf, 8, 4, 4
2191, none, terralith:siberian_grove, CREATURE, minecraft:rabbit, 5, 2, 3
2192, none, terralith:siberian_grove, CREATURE, minecraft:fox, 8, 2, 4
2193, none, terralith:siberian_grove, CREATURE, finsandtails:wherble, 5, 2, 6
2194, none, terralith:siberian_grove, CREATURE, ars_nouveau:drygmy, 5, 1, 2
2195, none, terralith:siberian_grove, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2196, none, terralith:siberian_grove, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
2197, none, terralith:siberian_grove, CREATURE, feywild:winter_pixie, 5, 1, 1
2198, none, terralith:siberian_grove, CREATURE, feywild:autumn_pixie, 5, 1, 1
2199, none, terralith:siberian_grove, CREATURE, feywild:spring_pixie, 5, 1, 1
2200, none, terralith:siberian_grove, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2201, none, terralith:siberian_grove, AMBIENT, minecraft:bat, 10, 8, 8
2202, none, terralith:siberian_grove, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2203, nether, incendium:toxic_heap, MONSTER, minecraft:phantom, 10, 1, 1
2204, nether, incendium:toxic_heap, MONSTER, minecraft:magma_cube, 80, 1, 3
2205, nether, incendium:toxic_heap, MONSTER, minecraft:zombified_piglin, 5, 1, 4
2206, nether, incendium:toxic_heap, MONSTER, minecraft:ghast, 3, 4, 4
2207, nether, incendium:toxic_heap, CREATURE, minecraft:strider, 60, 1, 2
2208, nether, incendium:toxic_heap, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
2209, nether, incendium:toxic_heap, WATER_AMBIENT, netherdepthsupgrade:bonefish, 8, 1, 5
2210, nether, incendium:toxic_heap, WATER_AMBIENT, netherdepthsupgrade:fortressgrouper, 5, 1, 2
2211, none, terralith:lush_desert, MONSTER, minecraft:spider, 80, 4, 4
2212, none, terralith:lush_desert, MONSTER, minecraft:zombie, 19, 4, 4
2213, none, terralith:lush_desert, MONSTER, minecraft:zombie_villager, 5, 1, 1
2214, none, terralith:lush_desert, MONSTER, minecraft:skeleton, 80, 4, 4
2215, none, terralith:lush_desert, MONSTER, minecraft:creeper, 80, 4, 4
2216, none, terralith:lush_desert, MONSTER, minecraft:slime, 80, 4, 4
2217, none, terralith:lush_desert, MONSTER, minecraft:enderman, 5, 1, 4
2218, none, terralith:lush_desert, MONSTER, minecraft:witch, 5, 1, 1
2219, none, terralith:lush_desert, MONSTER, minecraft:husk, 80, 4, 4
2220, none, terralith:lush_desert, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
2221, none, terralith:lush_desert, CREATURE, minecraft:rabbit, 5, 2, 3
2222, none, terralith:lush_desert, CREATURE, friendsandfoes:mauler, 8, 1, 1
2223, none, terralith:lush_desert, CREATURE, ars_nouveau:drygmy, 5, 1, 2
2224, none, terralith:lush_desert, CREATURE, feywild:summer_pixie, 5, 1, 1
2225, none, terralith:lush_desert, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2226, none, terralith:lush_desert, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
2227, none, terralith:lush_desert, CREATURE, feywild:autumn_pixie, 5, 1, 1
2228, none, terralith:lush_desert, CREATURE, feywild:spring_pixie, 5, 1, 1
2229, none, terralith:lush_desert, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2230, none, terralith:lush_desert, AMBIENT, minecraft:bat, 10, 8, 8
2231, none, terralith:lush_desert, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2232, forest, terralith:cloud_forest, MONSTER, minecraft:spider, 80, 4, 4
2233, forest, terralith:cloud_forest, MONSTER, minecraft:zombie, 80, 4, 4
2234, forest, terralith:cloud_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
2235, forest, terralith:cloud_forest, MONSTER, minecraft:skeleton, 80, 4, 4
2236, forest, terralith:cloud_forest, MONSTER, minecraft:slime, 80, 4, 4
2237, forest, terralith:cloud_forest, MONSTER, minecraft:enderman, 5, 1, 4
2238, forest, terralith:cloud_forest, MONSTER, minecraft:witch, 5, 1, 1
2239, forest, terralith:cloud_forest, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
2240, forest, terralith:cloud_forest, MONSTER, creeperoverhaul:hills_creeper, 75, 2, 2
2241, forest, terralith:cloud_forest, MONSTER, feywild:dwarf_blacksmith, 5, 1, 1
2242, forest, terralith:cloud_forest, CREATURE, minecraft:pig, 10, 8, 8
2243, forest, terralith:cloud_forest, CREATURE, minecraft:chicken, 10, 8, 8
2244, forest, terralith:cloud_forest, CREATURE, minecraft:wolf, 8, 4, 4
2245, forest, terralith:cloud_forest, CREATURE, minecraft:rabbit, 5, 2, 3
2246, forest, terralith:cloud_forest, CREATURE, minecraft:fox, 8, 2, 4
2247, forest, terralith:cloud_forest, CREATURE, finsandtails:siderol_whiskered_snail, 5, 1, 2
2248, forest, terralith:cloud_forest, CREATURE, finsandtails:flatback_leaf_snail, 6, 1, 2
2249, forest, terralith:cloud_forest, CREATURE, finsandtails:wherble, 5, 2, 6
2250, forest, terralith:cloud_forest, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
2251, forest, terralith:cloud_forest, CREATURE, crittersandcompanions:ferret, 5, 2, 3
